timestamp,phase,gpu,power_w,sm_util_pct,mem_util_pct,mem_used_mib,mem_total_mib,temp_c,pcie_tx_kib,pcie_rx_kib,clock_sm_mhz,clock_mem_mhz
1774914413.254,steady,6,92.6,5,2,17661,81920,35,1650,6250,1155,1593
1774914413.254,steady,7,86.9,5,3,17557,81920,36,1550,6350,1155,1593
1774914414.254,steady,0,85.2,5,2,16793,81920,32,1450,6050,1155,1593
1774914414.254,steady,1,89.3,5,3,16793,81920,32,1050,7300,1155,1593
1774914414.254,steady,2,87.4,5,3,18797,81920,31,1700,6400,1155,1593
1774914414.254,steady,3,85.9,5,3,18797,81920,31,1450,6250,1155,1593
1774914414.254,steady,4,87.8,5,3,16793,81920,36,1600,6450,1155,1593
1774914414.254,steady,5,85.7,5,2,16793,81920,36,1350,6800,1155,1593
1774914414.254,steady,6,92.2,5,2,17661,81920,35,1350,7000,1155,1593
1774914414.254,steady,7,88.4,5,2,17557,81920,36,1350,5750,1155,1593
1774914415.254,steady,0,86.4,5,2,16793,81920,32,1500,6850,1155,1593
1774914415.254,steady,1,88.7,5,2,16793,81920,32,1250,5950,1155,1593
1774914415.254,steady,2,87.7,5,2,18797,81920,31,1300,6050,1155,1593
1774914415.254,steady,3,86.5,5,3,18797,81920,31,1750,6300,1155,1593
1774914415.254,steady,4,92.7,5,2,16793,81920,36,1500,5850,1155,1593
1774914415.254,steady,5,88.1,5,3,16793,81920,36,1800,6000,1155,1593
1774914415.254,steady,6,90.1,5,2,17661,81920,35,1250,6500,1155,1593
1774914415.254,steady,7,94.2,5,3,17557,81920,36,1400,6250,1155,1593
1774914416.254,steady,0,87.6,5,3,16793,81920,32,1550,5150,1155,1593
1774914416.254,steady,1,90.2,5,3,16793,81920,32,1300,7250,1155,1593
1774914416.254,steady,2,90.1,5,3,18797,81920,31,1550,6400,1155,1593
1774914416.254,steady,3,85.6,5,2,18797,81920,31,1550,6650,1155,1593
1774914416.254,steady,4,88.7,5,3,16793,81920,36,1800,7200,1155,1593
1774914416.254,steady,5,86.0,5,3,16793,81920,36,1450,6350,1155,1593
1774914416.254,steady,6,91.4,5,3,17661,81920,35,1300,7400,1155,1593
1774914416.254,steady,7,85.4,5,3,17557,81920,36,1600,5750,1155,1593
1774914417.255,steady,0,87.0,4,2,16793,81920,32,1400,6100,1155,1593
1774914417.255,steady,1,89.0,5,3,16793,81920,32,1150,6700,1155,1593
1774914417.255,steady,2,88.0,5,2,18797,81920,31,1550,6200,1155,1593
1774914417.255,steady,3,88.9,5,3,18797,81920,31,1500,6900,1155,1593
1774914417.255,steady,4,88.1,5,2,16793,81920,36,1550,7500,1155,1593
1774914417.255,steady,5,87.2,5,2,16793,81920,36,1550,6900,1155,1593
1774914417.255,steady,6,90.1,5,2,17661,81920,35,1400,6750,1155,1593
1774914417.255,steady,7,86.0,5,3,17557,81920,36,1250,6200,1155,1593
1774914418.255,steady,0,87.9,5,3,16793,81920,32,1600,6400,1155,1593
1774914418.255,steady,1,89.3,5,3,16793,81920,32,1150,6750,1155,1593
1774914418.255,steady,2,87.4,5,2,18797,81920,31,1500,6850,1155,1593
1774914418.255,steady,3,86.5,5,2,18797,81920,31,1500,6750,1155,1593
1774914418.255,steady,4,90.8,5,2,16793,81920,36,1450,6700,1155,1593
1774914418.255,steady,5,87.8,5,2,16793,81920,36,1400,7050,1155,1593
1774914418.255,steady,6,91.4,5,2,17661,81920,35,1250,7650,1155,1593
1774914418.255,steady,7,86.3,5,3,17557,81920,36,1600,7050,1155,1593
1774914419.255,steady,0,85.2,5,3,16793,81920,32,1750,6900,1155,1593
1774914419.255,steady,1,89.0,5,3,16793,81920,32,1250,6850,1155,1593
1774914419.255,steady,2,87.7,5,3,18797,81920,31,1500,5900,1155,1593
1774914419.255,steady,3,90.4,5,2,18797,81920,31,1550,7100,1155,1593
1774914419.255,steady,4,89.6,5,3,16793,81920,36,1650,6150,1155,1593
1774914419.255,steady,5,86.3,5,3,16793,81920,36,1500,5750,1155,1593
1774914419.255,steady,6,89.2,5,3,17661,81920,35,1450,6100,1155,1593
1774914419.255,steady,7,87.2,5,3,17557,81920,36,1350,5900,1155,1593
1774914420.255,steady,0,88.5,5,2,16793,81920,32,1450,6150,1155,1593
1774914420.255,steady,1,87.8,5,2,16793,81920,32,1100,6650,1155,1593
1774914420.255,steady,2,88.3,5,2,18797,81920,31,1300,6300,1155,1593
1774914420.255,steady,3,86.5,5,3,18797,81920,31,1500,6750,1155,1593
1774914420.255,steady,4,89.3,5,2,16793,81920,36,1850,6950,1155,1593
1774914420.255,steady,5,87.2,5,2,16793,81920,36,1550,6150,1155,1593
1774914420.255,steady,6,92.6,5,2,17661,81920,35,1500,7250,1155,1593
1774914420.255,steady,7,85.7,5,2,17557,81920,36,1200,6050,1155,1593
1774914421.255,steady,0,85.8,5,3,16793,81920,32,1400,6700,1155,1593
1774914421.255,steady,1,88.7,5,2,16793,81920,32,1150,5900,1155,1593
1774914421.255,steady,2,88.0,5,2,18797,81920,31,1300,6600,1155,1593
1774914421.255,steady,3,85.9,4,2,18797,81920,31,1450,5600,1155,1593
1774914421.255,steady,4,89.9,5,2,16793,81920,36,1800,6800,1155,1593
1774914421.255,steady,5,87.2,5,2,16793,81920,36,1350,6450,1155,1593
1774914421.255,steady,6,89.2,5,3,17661,81920,35,1350,6600,1155,1593
1774914421.255,steady,7,88.1,5,3,17557,81920,36,1350,6550,1155,1593
1774914422.255,steady,0,86.0,5,2,16793,81920,32,1450,6400,1155,1593
1774914422.255,steady,1,86.8,5,3,16793,81920,32,1250,5000,1155,1593
1774914422.255,steady,2,88.9,5,3,18797,81920,31,1500,6100,1155,1593
1774914422.255,steady,3,88.3,5,3,18797,81920,31,1600,6100,1155,1593
1774914422.255,steady,4,90.2,5,2,16793,81920,36,1300,7000,1155,1593
1774914422.255,steady,5,90.2,5,2,16793,81920,36,1350,6950,1155,1593
1774914422.255,steady,6,90.1,5,3,17661,81920,35,1400,6150,1155,1593
1774914422.255,steady,7,85.7,5,2,17557,81920,36,1400,6850,1155,1593
1774914423.255,steady,0,87.9,4,2,16793,81920,32,1750,6100,1155,1593
1774914423.255,steady,1,87.5,5,2,16793,81920,32,1250,6100,1155,1593
1774914423.255,steady,2,88.6,5,3,18797,81920,31,950,5700,1155,1593
1774914423.255,steady,3,89.2,4,2,18797,81920,31,1350,6600,1155,1593
1774914423.255,steady,4,88.1,5,3,16793,81920,36,1300,6900,1155,1593
1774914423.255,steady,5,85.7,5,2,16793,81920,36,1300,5700,1155,1593
1774914423.255,steady,6,91.4,5,2,17661,81920,35,1200,6450,1155,1593
1774914423.255,steady,7,88.1,5,2,17557,81920,36,1350,6600,1155,1593
1774914424.256,steady,0,86.4,5,2,16793,81920,32,1400,6600,1155,1593
1774914424.256,steady,1,91.1,5,2,16793,81920,32,1150,7000,1155,1593
1774914424.256,steady,2,87.4,4,2,18797,81920,31,1400,6850,1155,1593
1774914424.256,steady,3,86.5,5,3,18797,81920,31,1300,6950,1155,1593
1774914424.256,steady,4,87.8,5,2,16793,81920,36,1700,6750,1155,1593
1774914424.256,steady,5,94.2,5,2,16793,81920,36,1550,6350,1155,1593
1774914424.256,steady,6,90.4,5,3,17661,81920,35,1300,6450,1155,1593
1774914424.256,steady,7,86.6,5,2,17557,81920,36,1300,6150,1155,1593
1774914425.256,steady,0,87.6,5,2,16793,81920,32,1450,6850,1155,1593
1774914425.256,steady,1,89.0,4,2,16793,81920,32,1150,7350,1155,1593
1774914425.256,steady,2,87.7,5,3,18797,81920,31,1500,5400,1155,1593
1774914425.256,steady,3,87.4,4,2,18797,81920,31,1600,7450,1155,1593
1774914425.256,steady,4,88.7,5,3,16793,81920,36,1550,7300,1155,1593
1774914425.256,steady,5,87.2,5,3,16793,81920,36,1500,6500,1155,1593
1774914425.256,steady,6,90.1,4,2,17661,81920,35,1300,7300,1155,1593
1774914425.256,steady,7,88.4,5,3,17557,81920,36,1550,7000,1155,1593
1774914426.256,steady,0,90.0,5,2,16793,81920,32,1200,5000,1155,1593
1774914426.256,steady,1,88.1,4,2,16793,81920,32,1200,7400,1155,1593
1774914426.256,steady,2,88.9,4,2,18797,81920,31,1400,6550,1155,1593
1774914426.256,steady,3,86.8,5,2,18797,81920,31,1350,6100,1155,1593
1774914426.256,steady,4,88.7,4,2,16793,81920,36,1300,6600,1155,1593
1774914426.256,steady,5,85.4,5,3,16793,81920,36,1400,6050,1155,1593
1774914426.256,steady,6,91.6,4,2,17661,81920,35,1450,6050,1155,1593
1774914426.256,steady,7,88.7,5,2,17557,81920,36,1400,6050,1155,1593
1774914427.256,steady,0,86.0,5,2,16793,81920,32,1400,6500,1155,1593
1774914427.256,steady,1,89.6,5,3,16793,81920,32,1150,5950,1155,1593
1774914427.256,steady,2,89.2,5,2,18797,81920,31,1550,6700,1155,1593
1774914427.256,steady,3,85.3,4,2,18797,81920,31,1400,6700,1155,1593
1774914427.256,steady,4,92.9,5,3,16793,81920,36,1450,6700,1155,1593
1774914427.256,steady,5,86.0,4,2,16793,81920,36,1600,6600,1155,1593
1774914427.256,steady,6,90.4,5,2,17661,81920,35,1250,6250,1155,1593
1774914427.256,steady,7,88.1,4,2,17557,81920,36,1300,6050,1155,1593
1774914428.256,steady,0,86.4,4,2,16793,81920,32,1350,5900,1155,1593
1774914428.256,steady,1,88.4,5,2,16793,81920,32,1100,6450,1155,1593
1774914428.256,steady,2,88.0,5,3,18797,81920,31,1600,7200,1155,1593
1774914428.256,steady,3,86.2,5,2,18797,81920,31,1300,6200,1155,1593
1774914428.256,steady,4,88.4,4,2,16793,81920,36,1700,5750,1155,1593
1774914428.256,steady,5,85.7,5,2,16793,81920,36,1450,7100,1155,1593
1774914428.256,steady,6,89.2,5,3,17661,81920,35,1200,6450,1155,1593
1774914428.256,steady,7,86.9,4,2,17557,81920,36,1400,6600,1155,1593
1774914429.257,steady,0,87.6,5,3,16793,81920,32,1500,6200,1155,1593
1774914429.257,steady,1,87.2,4,3,16793,81920,32,1100,6800,1155,1593
1774914429.257,steady,2,88.3,5,2,18797,81920,31,1400,6500,1155,1593
1774914429.257,steady,3,87.4,4,2,18797,81920,31,1600,6600,1155,1593
1774914429.257,steady,4,87.8,5,3,16793,81920,36,1400,7200,1155,1593
1774914429.257,steady,5,86.6,5,2,16793,81920,36,1400,6850,1155,1593
1774914429.257,steady,6,91.0,4,2,17661,81920,35,1350,6200,1155,1593
1774914429.257,steady,7,86.0,4,3,17557,81920,36,1250,6150,1155,1593
1774914430.257,steady,0,85.8,4,2,16793,81920,32,1400,6600,1155,1593
1774914430.257,steady,1,87.8,4,2,16793,81920,32,1150,6750,1155,1593
1774914430.257,steady,2,89.2,5,2,18797,81920,31,1400,6200,1155,1593
1774914430.257,steady,3,86.5,4,2,18797,81920,31,1600,5400,1155,1593
1774914430.257,steady,4,88.1,4,2,16793,81920,36,1800,6550,1155,1593
1774914430.257,steady,5,86.0,5,2,16793,81920,36,1600,6350,1155,1593
1774914430.257,steady,6,89.8,5,3,17661,81920,35,1350,5800,1155,1593
1774914430.257,steady,7,86.0,4,2,17557,81920,36,1300,6350,1155,1593
1774914431.257,steady,0,87.3,4,2,16793,81920,32,1400,6050,1155,1593
1774914431.257,steady,1,89.3,4,2,16793,81920,32,1150,6400,1155,1593
1774914431.257,steady,2,87.4,4,2,18797,81920,31,1350,6950,1155,1593
1774914431.257,steady,3,88.0,5,3,18797,81920,31,1350,7050,1155,1593
1774914431.257,steady,4,89.9,5,2,16793,81920,36,1550,6900,1155,1593
1774914431.257,steady,5,86.6,5,2,16793,81920,36,1300,6350,1155,1593
1774914431.257,steady,6,90.1,4,2,17661,81920,35,1450,5950,1155,1593
1774914431.257,steady,7,86.0,4,2,17557,81920,36,1350,6100,1155,1593
1774914432.257,steady,0,87.9,5,3,16793,81920,32,1400,5600,1155,1593
1774914432.257,steady,1,89.9,5,3,16793,81920,32,1150,6100,1155,1593
1774914432.257,steady,2,88.3,4,2,18797,81920,31,1400,5800,1155,1593
1774914432.257,steady,3,87.7,4,2,18797,81920,31,1400,5900,1155,1593
1774914432.257,steady,4,88.7,5,3,16793,81920,36,1300,6900,1155,1593
1774914432.257,steady,5,85.7,4,2,16793,81920,36,1400,6050,1155,1593
1774914432.257,steady,6,89.5,4,2,17661,81920,35,1300,6750,1155,1593
1774914432.257,steady,7,85.7,5,3,17557,81920,36,1400,6250,1155,1593
1774914433.257,steady,0,87.0,4,2,16793,81920,32,1500,6150,1155,1593
1774914433.257,steady,1,88.7,4,2,16793,81920,32,1300,6800,1155,1593
1774914433.257,steady,2,87.7,4,2,18797,81920,31,1500,7100,1155,1593
1774914433.257,steady,3,87.7,5,3,18797,81920,31,1500,6250,1155,1593
1774914433.257,steady,4,88.7,5,2,16793,81920,36,1300,5950,1155,1593
1774914433.257,steady,5,86.6,5,3,16793,81920,36,1450,6700,1155,1593
1774914433.257,steady,6,91.0,4,2,17661,81920,35,1250,5650,1155,1593
1774914433.257,steady,7,84.8,4,2,17557,81920,36,1200,4950,1155,1593
1774914434.257,steady,0,86.6,5,3,16793,81920,32,1400,6450,1155,1593
1774914434.257,steady,1,89.6,4,2,16793,81920,32,1300,5650,1155,1593
1774914434.257,steady,2,88.3,5,3,18797,81920,30,1450,6350,1155,1593
1774914434.257,steady,3,88.6,5,2,18797,81920,31,1350,5450,1155,1593
1774914434.257,steady,4,88.7,5,2,16793,81920,36,1350,5950,1155,1593
1774914434.257,steady,5,84.2,5,2,16793,81920,36,1450,6050,1155,1593
1774914434.257,steady,6,89.8,4,2,17661,81920,35,1450,6750,1155,1593
1774914434.257,steady,7,84.4,5,3,17557,81920,36,1200,6250,1155,1593
1774914435.258,steady,0,85.2,4,2,16793,81920,32,1600,6250,1155,1593
1774914435.258,steady,1,87.8,4,2,16793,81920,32,1600,6450,1155,1593
1774914435.258,steady,2,89.5,4,2,18797,81920,30,1450,6550,1155,1593
1774914435.258,steady,3,87.4,4,2,18797,81920,31,1400,6100,1155,1593
1774914435.258,steady,4,88.4,5,3,16793,81920,36,1450,6700,1155,1593
1774914435.258,steady,5,86.3,5,2,16793,81920,36,1400,6050,1155,1593
1774914435.258,steady,6,90.7,5,2,17661,81920,35,1250,6550,1155,1593
1774914435.258,steady,7,87.2,4,2,17557,81920,36,1450,6750,1155,1593
1774914436.258,steady,0,85.4,4,2,16793,81920,32,1300,6650,1155,1593
1774914436.258,steady,1,88.1,4,2,16793,81920,32,1150,6900,1155,1593
1774914436.258,steady,2,88.9,5,2,18797,81920,30,1450,6650,1155,1593
1774914436.258,steady,3,88.9,5,3,18797,81920,31,1450,6450,1155,1593
1774914436.258,steady,4,90.2,4,2,16793,81920,36,1250,7050,1155,1593
1774914436.258,steady,5,85.4,5,3,16793,81920,36,1300,6300,1155,1593
1774914436.258,steady,6,90.1,4,2,17661,81920,35,1250,5550,1155,1593
1774914436.258,steady,7,86.3,4,2,17557,81920,36,1450,6100,1155,1593
1774914437.258,steady,0,87.9,4,2,16793,81920,32,1350,6000,1155,1593
